Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Categoria_Desempenho,Faixa_Frequencia,Horas_Estudadas_Normalizado
30,79,Médio,Alto,Não,7,78,Médio,Não,3,Alto,Alto,Privado,Positivo,2,Não,Pós-Graduação,Moderado,Feminino,72,Médio,Média,1.6735283624106625
13,61,Médio,Baixo,Sim,8,85,Médio,Sim,4,Baixo,Médio,Privado,Neutro,3,Não,Faculdade,Moderado,Masculino,61,Baixo,Média,-1.1644682878634187
13,79,Alto,Alto,Não,7,60,Médio,Sim,1,Baixo,Alto,Privado,Neutro,4,Não,Faculdade,Moderado,Masculino,66,Médio,Média,-1.1644682878634187
13,62,Baixo,Médio,Sim,9,87,Médio,Sim,1,Baixo,Médio,Público,Negativo,1,Não,Faculdade,Moderado,Masculino,60,Baixo,Média,-1.1644682878634187
20,99,Médio,Baixo,Não,9,68,Baixo,Sim,1,Baixo,Alto,Público,Positivo,3,Não,Pós-Graduação,Longe,Masculino,69,Médio,Alta,0.0041185681317912485
23,92,Médio,Alto,Não,9,100,Médio,Sim,1,Alto,Alto,Público,Neutro,2,Sim,Faculdade,Perto,Masculino,72,Médio,Alta,0.5049415064154527
24,80,Médio,Alto,Sim,7,99,Baixo,Sim,2,Médio,Médio,Público,Negativo,2,Não,Ensino Médio,Moderado,Feminino,69,Médio,Média,0.6718824858433398
35,63,Alto,Alto,Sim,6,90,Baixo,Sim,0,Médio,Médio,Público,Positivo,3,Não,Faculdade,Perto,Masculino,71,Médio,Média,2.508233259550098
7,84,Médio,Alto,Não,7,67,Médio,Sim,1,Médio,Médio,Privado,Neutro,3,Não,Faculdade,Perto,Masculino,64,Baixo,Alta,-2.1661141644307413
24,90,Baixo,Baixo,Sim,9,97,Alto,Sim,3,Baixo,Médio,Público,Positivo,4,Não,Ensino Médio,Perto,Masculino,71,Médio,Alta,0.6718824858433398
17,68,Baixo,Médio,Sim,9,100,Alto,Sim,1,Médio,Alto,Público,Negativo,3,Não,Ensino Médio,Moderado,Masculino,64,Baixo,Média,-0.49670437015187013
16,83,Médio,Médio,Sim,4,73,Alto,Sim,3,Baixo,Baixo,Público,Negativo,3,Não,Faculdade,Perto,Feminino,67,Médio,Alta,-0.6636453495797573
16,93,Médio,Baixo,Sim,7,81,Médio,Sim,2,Baixo,Médio,Privado,Negativo,3,Sim,Pós-Graduação,Moderado,Masculino,67,Médio,Alta,-0.6636453495797573
15,91,Baixo,Alto,Sim,4,50,Alto,Sim,1,Médio,Médio,Público,Neutro,3,Não,Ensino Médio,Moderado,Feminino,66,Médio,Alta,-0.8305863290076444
30,92,Baixo,Médio,Sim,7,52,Médio,Sim,3,Alto,Médio,Privado,Positivo,4,Não,Faculdade,Perto,Masculino,73,Médio,Alta,1.6735283624106625
25,95,Médio,Alto,Sim,6,75,Médio,Sim,1,Médio,Médio,Privado,Positivo,4,Não,Ensino Médio,Moderado,Masculino,73,Médio,Alta,0.8388234652712269
20,98,Médio,Médio,Não,6,80,Médio,Sim,0,Médio,Médio,Público,Positivo,2,Não,Faculdade,Moderado,Masculino,70,Médio,Alta,0.0041185681317912485
28,76,Baixo,Médio,Sim,8,66,Médio,Sim,5,Alto,Baixo,Público,Positivo,4,Não,Faculdade,Moderado,Masculino,70,Médio,Média,1.3396464035548883
11,83,Médio,Baixo,Sim,6,55,Baixo,Sim,0,Baixo,Médio,Público,Positivo,4,Sim,Pós-Graduação,Perto,Feminino,62,Baixo,Alta,-1.498350246719193
12,92,Alto,Baixo,Sim,7,89,Médio,Sim,1,Médio,Alto,Privado,Neutro,2,Não,Pós-Graduação,Moderado,Masculino,68,Médio,Alta,-1.3314092672913058
7,88,Alto,Alto,Sim,6,71,Médio,Sim,0,Baixo,Médio,Público,Positivo,3,Não,Ensino Médio,Moderado,Feminino,65,Baixo,Alta,-2.1661141644307413
16,100,Alto,Alto,Sim,7,82,Médio,Sim,2,Alto,Médio,Público,Positivo,2,Não,Ensino Médio,Perto,Masculino,73,Médio,Alta,-0.6636453495797573
21,61,Alto,Médio,Sim,8,83,Alto,Não,1,Baixo,Médio,Privado,Neutro,3,Não,Faculdade,Perto,Feminino,65,Baixo,Média,0.17105954755967837
21,74,Médio,Alto,Sim,6,77,Alto,Não,0,Médio,Médio,Público,Neutro,3,Não,Faculdade,Perto,Masculino,66,Médio,Média,0.17105954755967837
21,71,Baixo,Médio,Sim,8,59,Médio,Sim,3,Baixo,Médio,Público,Neutro,3,Não,Faculdade,Moderado,Masculino,64,Baixo,Média,0.17105954755967837
12,70,Médio,Alto,Não,7,81,Alto,Sim,0,Baixo,Médio,Público,Positivo,3,Não,Ensino Médio,Perto,Masculino,63,Baixo,Média,-1.3314092672913058
25,69,Médio,Médio,Não,7,66,Médio,Não,0,Baixo,Baixo,Público,Neutro,3,Sim,Faculdade,Perto,Masculino,62,Baixo,Média,0.8388234652712269
21,88,Alto,Médio,Sim,6,91,Baixo,Sim,0,Baixo,Médio,Privado,Neutro,4,Não,Pós-Graduação,Moderado,Feminino,70,Médio,Alta,0.17105954755967837
24,63,Médio,Médio,Não,8,60,Médio,Sim,3,Alto,Médio,Público,Neutro,3,Não,Ensino Médio,Perto,Masculino,65,Baixo,Média,0.6718824858433398
9,90,Médio,Médio,Sim,8,65,Médio,Sim,0,Médio,Médio,Privado,Neutro,5,Não,Ensino Médio,Longe,Masculino,64,Baixo,Alta,-1.8322322055749671
22,88,Médio,Médio,Não,7,72,Baixo,Sim,4,Alto,Médio,Público,Negativo,2,Não,Pós-Graduação,Perto,Masculino,70,Médio,Alta,0.3380005269875655
13,70,Médio,Médio,Não,7,87,Médio,Sim,1,Baixo,Baixo,Público,Neutro,5,Não,Ensino Médio,Perto,Masculino,62,Baixo,Média,-1.1644682878634187
18,70,Médio,Médio,Não,8,86,Médio,Sim,5,Alto,Médio,Público,Positivo,2,Não,Ensino Médio,Perto,Feminino,67,Médio,Média,-0.329763390723983
23,85,Médio,Baixo,Não,8,67,Baixo,Sim,1,Médio,Médio,Privado,Neutro,3,Não,Pós-Graduação,Longe,Feminino,66,Médio,Alta,0.5049415064154527
21,90,Alto,Alto,Sim,7,76,Alto,Sim,2,Alto,Alto,Público,Positivo,3,Não,Faculdade,Moderado,Feminino,74,Médio,Alta,0.17105954755967837
15,95,Médio,Alto,Sim,9,62,Médio,Sim,2,Médio,Médio,Público,Positivo,3,Não,Ensino Médio,Longe,Masculino,69,Médio,Alta,-0.8305863290076444
20,94,Médio,Alto,Sim,8,89,Baixo,Sim,0,Médio,Médio,Público,Positivo,4,Sim,Ensino Médio,Moderado,Feminino,70,Médio,Alta,0.0041185681317912485
11,99,Médio,Médio,Não,10,60,Médio,Sim,1,Alto,Médio,Público,Positivo,1,Não,Faculdade,Perto,Feminino,68,Médio,Alta,-1.498350246719193
27,83,Médio,Baixo,Não,5,91,Médio,Sim,3,Baixo,Médio,Público,Neutro,2,Não,Pós-Graduação,Perto,Masculino,70,Médio,Alta,1.1727054241270012
19,96,Médio,Médio,Sim,8,97,Médio,Sim,3,Médio,Médio,Público,Negativo,2,Não,Ensino Médio,Perto,Masculino,71,Médio,Alta,-0.16282241129609587
27,92,Médio,Baixo,Sim,9,100,Alto,Sim,2,Médio,Alto,Público,Positivo,0,Não,Pós-Graduação,Moderado,Feminino,73,Médio,Alta,1.1727054241270012
17,96,Médio,Médio,Não,9,93,Baixo,Sim,3,Médio,Médio,Privado,Neutro,2,Não,Ensino Médio,Longe,Masculino,69,Médio,Alta,-0.49670437015187013
17,60,Baixo,Baixo,Sim,7,61,Médio,Sim,1,Baixo,Médio,Público,Positivo,4,Não,Pós-Graduação,Perto,Feminino,61,Baixo,Baixa,-0.49670437015187013
15,99,Médio,Médio,Sim,5,71,Médio,Sim,0,Médio,Médio,Público,Neutro,2,Não,Faculdade,Moderado,Masculino,68,Médio,Alta,-0.8305863290076444
25,79,Médio,Baixo,Sim,9,54,Médio,Sim,1,Baixo,Médio,Privado,Positivo,2,Não,Pós-Graduação,Longe,Masculino,66,Médio,Média,0.8388234652712269
16,92,Alto,Baixo,Sim,6,58,Baixo,Sim,0,Alto,Médio,Privado,Positivo,4,Não,Ensino Médio,Perto,Feminino,67,Médio,Alta,-0.6636453495797573
24,65,Baixo,Alto,Sim,7,52,Médio,Sim,1,Alto,Médio,Público,Neutro,1,Não,Pós-Graduação,Moderado,Feminino,64,Baixo,Média,0.6718824858433398
18,76,Baixo,Alto,Sim,10,82,Alto,Sim,1,Médio,Médio,Privado,Negativo,4,Não,Faculdade,Perto,Masculino,67,Médio,Média,-0.329763390723983
8,71,Alto,Médio,Sim,5,77,Médio,Não,0,Alto,Médio,Público,Neutro,4,Não,Ensino Médio,Moderado,Feminino,61,Baixo,Média,-1.9991731850028542
17,72,Baixo,Médio,Não,8,96,Alto,Sim,2,Baixo,Alto,Público,Neutro,3,Não,Ensino Médio,Perto,Masculino,65,Baixo,Média,-0.49670437015187013
13,65,Baixo,Alto,Sim,6,73,Médio,Sim,0,Baixo,Médio,Privado,Positivo,3,Não,Pós-Graduação,Perto,Feminino,62,Baixo,Média,-1.1644682878634187
20,92,Baixo,Alto,Não,6,82,Médio,Sim,0,Médio,Médio,Público,Neutro,5,Não,Ensino Médio,Perto,Feminino,69,Médio,Alta,0.0041185681317912485
13,60,Alto,Alto,Não,7,70,Médio,Sim,1,Médio,Médio,Público,Negativo,3,Não,Faculdade,Longe,Feminino,61,Baixo,Baixa,-1.1644682878634187
26,73,Alto,Médio,Não,8,91,Médio,Sim,4,Baixo,Baixo,Público,Neutro,5,Não,Ensino Médio,Moderado,Masculino,69,Médio,Média,1.005764444699114
19,67,Médio,Baixo,Não,8,96,Alto,Não,1,Alto,Baixo,Público,Positivo,3,Não,Faculdade,Perto,Masculino,64,Baixo,Média,-0.16282241129609587
19,84,Médio,Baixo,Não,9,72,Alto,Sim,1,Baixo,Médio,Público,Positivo,3,Não,Ensino Médio,Longe,Feminino,65,Baixo,Alta,-0.16282241129609587
24,70,Médio,Alto,Não,6,54,Baixo,Sim,1,Alto,Médio,Público,Neutro,1,Não,Ensino Médio,Moderado,Feminino,64,Baixo,Média,0.6718824858433398
26,70,Alto,Alto,Sim,5,58,Médio,Sim,1,Baixo,Baixo,Privado,Positivo,3,Não,Pós-Graduação,Moderado,Masculino,68,Médio,Média,1.005764444699114
20,80,Baixo,Médio,Sim,6,86,Alto,Sim,1,Baixo,Médio,Privado,Positivo,3,Não,Ensino Médio,Perto,Feminino,67,Médio,Média,0.0041185681317912485
15,86,Alto,Médio,Sim,8,66,Baixo,Sim,0,Médio,Alto,Privado,Positivo,5,Não,Faculdade,Perto,Masculino,68,Médio,Alta,-0.8305863290076444
9,65,Baixo,Médio,Sim,7,89,Médio,Sim,2,Baixo,Médio,Público,Positivo,4,Não,Ensino Médio,Moderado,Masculino,61,Baixo,Média,-1.8322322055749671
16,67,Médio,Alto,Sim,4,87,Alto,Sim,5,Alto,Alto,Público,Positivo,4,Não,Faculdade,Perto,Masculino,69,Médio,Média,-0.6636453495797573
16,70,Baixo,Alto,Sim,4,85,Alto,Sim,0,Médio,Médio,Privado,Neutro,3,Não,Ensino Médio,Perto,Masculino,64,Baixo,Média,-0.6636453495797573
21,99,Alto,Médio,Sim,7,91,Médio,Não,3,Médio,Médio,Público,Positivo,4,Não,Faculdade,Perto,Masculino,74,Médio,Alta,0.17105954755967837
18,76,Médio,Médio,Não,8,88,Baixo,Sim,1,Médio,Médio,Público,Neutro,4,Não,Faculdade,Perto,Feminino,66,Médio,Média,-0.329763390723983
24,84,Médio,Médio,Não,6,82,Médio,Sim,1,Médio,Médio,Público,Negativo,2,Não,Ensino Médio,Perto,Masculino,68,Médio,Alta,0.6718824858433398
16,70,Médio,Alto,Sim,8,50,Alto,Sim,3,Alto,Médio,Privado,Neutro,3,Não,Pós-Graduação,Longe,Masculino,65,Baixo,Média,-0.6636453495797573
20,80,Médio,Alto,Sim,5,76,Médio,Não,0,Baixo,Médio,Privado,Negativo,3,Não,Faculdade,Perto,Feminino,66,Médio,Média,0.0041185681317912485
27,63,Alto,Baixo,Não,7,80,Médio,Não,2,Médio,Alto,Público,Positivo,2,Não,Ensino Médio,Perto,Feminino,66,Médio,Média,1.1727054241270012
22,61,Médio,Baixo,Não,7,98,Alto,Sim,3,Alto,Baixo,Privado,Neutro,2,Não,Faculdade,Perto,Feminino,65,Baixo,Média,0.3380005269875655
20,79,Médio,Médio,Não,8,83,Médio,Sim,3,Baixo,Médio,Privado,Neutro,4,Não,Faculdade,Moderado,Masculino,67,Médio,Média,0.0041185681317912485
16,76,Baixo,Médio,Sim,5,79,Médio,Sim,0,Baixo,Alto,Público,Positivo,4,Não,Pós-Graduação,Moderado,Feminino,65,Baixo,Média,-0.6636453495797573
16,65,Médio,Médio,Não,5,77,Médio,Sim,1,Alto,Alto,Público,Positivo,3,Não,Ensino Médio,Moderado,Masculino,63,Baixo,Média,-0.6636453495797573
15,88,Alto,Médio,Não,8,55,Médio,Sim,1,Alto,Alto,Privado,Neutro,2,Não,Ensino Médio,Perto,Masculino,67,Médio,Alta,-0.8305863290076444
17,100,Médio,Alto,Sim,5,71,Baixo,Sim,2,Baixo,Médio,Público,Neutro,4,Não,Ensino Médio,Perto,Masculino,70,Médio,Alta,-0.49670437015187013
25,76,Alto,Alto,Sim,6,57,Baixo,Não,0,Médio,Médio,Público,Positivo,3,Não,Pós-Graduação,Moderado,Masculino,68,Médio,Média,0.8388234652712269
19,85,Médio,Médio,Sim,9,53,Alto,Sim,1,Médio,Médio,Público,Neutro,3,Não,Faculdade,Longe,Masculino,66,Médio,Alta,-0.16282241129609587
12,99,Médio,Médio,Sim,7,66,Baixo,Sim,3,Médio,Baixo,Privado,Negativo,1,Não,Pós-Graduação,Moderado,Feminino,67,Médio,Alta,-1.3314092672913058
31,93,Médio,Baixo,Não,8,82,Baixo,Sim,2,Alto,Alto,Privado,Neutro,1,Não,Ensino Médio,Perto,Masculino,72,Médio,Alta,1.8404693418385496
22,79,Alto,Alto,Sim,8,93,Médio,Sim,0,Médio,Médio,Privado,Negativo,2,Sim,Ensino Médio,Perto,Feminino,68,Médio,Média,0.3380005269875655
12,89,Médio,Alto,Não,8,91,Médio,Não,1,Baixo,Alto,Público,Neutro,2,Não,Ensino Médio,Perto,Masculino,66,Médio,Alta,-1.3314092672913058
17,65,Médio,Médio,Não,7,65,Médio,Sim,0,Alto,Médio,Privado,Neutro,4,Não,Ensino Médio,Moderado,Masculino,62,Baixo,Média,-0.49670437015187013
21,80,Alto,Baixo,Sim,6,52,Médio,Sim,1,Baixo,Médio,Público,Negativo,4,Não,Ensino Médio,Perto,Masculino,65,Baixo,Média,0.17105954755967837
30,71,Alto,Baixo,Não,10,70,Baixo,Sim,3,Médio,Médio,Público,Neutro,4,Sim,Ensino Médio,Perto,Feminino,67,Médio,Média,1.6735283624106625
13,66,Médio,Médio,Sim,7,66,Baixo,Sim,3,Médio,Médio,Público,Negativo,2,Não,Faculdade,Perto,Feminino,62,Baixo,Média,-1.1644682878634187
26,77,Médio,Baixo,Sim,7,69,Baixo,Sim,1,Alto,Médio,Público,Neutro,3,Sim,Ensino Médio,Perto,Feminino,66,Médio,Média,1.005764444699114
28,65,Médio,Médio,Não,8,78,Alto,Não,1,Alto,Médio,Privado,Positivo,3,Não,Faculdade,Perto,Feminino,67,Médio,Média,1.3396464035548883
16,88,Médio,Médio,Sim,6,52,Médio,Sim,2,Alto,Alto,Público,Positivo,3,Não,Ensino Médio,Perto,Feminino,68,Médio,Alta,-0.6636453495797573
18,78,Médio,Médio,Sim,6,69,Médio,Sim,1,Médio,Médio,Público,Negativo,4,Não,Pós-Graduação,Moderado,Feminino,66,Médio,Média,-0.329763390723983
14,81,Alto,Alto,Não,9,78,Médio,Sim,0,Médio,Médio,Privado,Positivo,4,Não,Faculdade,Perto,Feminino,68,Médio,Alta,-0.9975273084355315
19,66,Baixo,Médio,Não,6,72,Médio,Sim,2,Baixo,Médio,Público,Negativo,5,Não,Ensino Médio,Perto,Masculino,62,Baixo,Média,-0.16282241129609587
20,66,Médio,Alto,Não,8,83,Médio,Sim,1,Baixo,Médio,Público,Neutro,2,Sim,Faculdade,Perto,Masculino,64,Baixo,Média,0.0041185681317912485
24,83,Alto,Baixo,Não,8,59,Médio,Sim,1,Baixo,Médio,Público,Positivo,3,Não,Ensino Médio,Perto,Masculino,68,Médio,Alta,0.6718824858433398
27,99,Baixo,Baixo,Sim,7,58,Baixo,Sim,2,Médio,Médio,Privado,Positivo,2,Não,Pós-Graduação,Moderado,Masculino,71,Médio,Alta,1.1727054241270012
16,64,Médio,Médio,Não,7,65,Médio,Sim,2,Médio,Alto,Público,Neutro,4,Não,Ensino Médio,Perto,Masculino,63,Baixo,Média,-0.6636453495797573
8,71,Alto,Médio,Não,8,55,Alto,Sim,1,Baixo,Alto,Público,Positivo,2,Não,Faculdade,Moderado,Masculino,62,Baixo,Média,-1.9991731850028542
20,95,Alto,Baixo,Sim,7,62,Baixo,Sim,1,Baixo,Baixo,Privado,Positivo,3,Não,Faculdade,Perto,Masculino,69,Médio,Alta,0.0041185681317912485
22,63,Médio,Médio,Sim,4,54,Médio,Sim,0,Médio,Médio,Privado,Positivo,3,Não,Ensino Médio,Moderado,Masculino,62,Baixo,Média,0.3380005269875655
21,95,Baixo,Médio,Sim,9,70,Médio,Sim,3,Alto,Médio,Público,Positivo,3,Não,Ensino Médio,Perto,Feminino,71,Médio,Alta,0.17105954755967837
18,81,Baixo,Alto,Sim,6,86,Médio,Sim,3,Baixo,Médio,Público,Positivo,4,Não,Faculdade,Perto,Masculino,69,Médio,Alta,-0.329763390723983
21,76,Médio,Médio,Sim,7,64,Baixo,Sim,1,Médio,Alto,Privado,Positivo,2,Não,Ensino Médio,Moderado,Masculino,66,Médio,Média,0.17105954755967837
29,72,Baixo,Médio,Não,5,50,Baixo,Sim,0,Baixo,Médio,Público,Neutro,4,Não,Ensino Médio,Perto,Feminino,64,Baixo,Média,1.5065873829827754
22,72,Baixo,Alto,Não,6,78,Baixo,Não,1,Baixo,Alto,Público,Neutro,3,Não,Pós-Graduação,Perto,Masculino,65,Baixo,Média,0.3380005269875655
18,72,Alto,Alto,Não,6,85,Alto,Sim,1,Alto,Alto,Privado,Positivo,1,Não,Ensino Médio,Moderado,Masculino,68,Médio,Média,-0.329763390723983
17,95,Alto,Médio,Não,7,70,Alto,Sim,1,Baixo,Médio,Público,Neutro,3,Não,Ensino Médio,Perto,Masculino,69,Médio,Alta,-0.49670437015187013
19,89,Alto,Médio,Sim,6,65,Baixo,Sim,2,Baixo,Médio,Público,Neutro,3,Sim,Pós-Graduação,Perto,Masculino,68,Médio,Alta,-0.16282241129609587
30,87,Baixo,Médio,Sim,10,75,Baixo,Sim,3,Baixo,Baixo,Público,Neutro,4,Não,Faculdade,Perto,Masculino,71,Médio,Alta,1.6735283624106625
19,92,Baixo,Médio,Não,7,55,Médio,Sim,1,Médio,Médio,Público,Neutro,5,Não,Ensino Médio,Longe,Masculino,66,Médio,Alta,-0.16282241129609587
20,70,Alto,Baixo,Não,8,82,Médio,Sim,2,Baixo,Alto,Privado,Positivo,3,Não,Ensino Médio,Moderado,Masculino,65,Baixo,Média,0.0041185681317912485
17,85,Alto,Médio,Sim,7,87,Médio,Sim,1,Baixo,Médio,Privado,Neutro,1,Não,Ensino Médio,Perto,Feminino,68,Médio,Alta,-0.49670437015187013
27,78,Alto,Alto,Não,8,85,Médio,Sim,0,Alto,Médio,Público,Positivo,3,Não,Faculdade,Perto,Masculino,72,Médio,Média,1.1727054241270012
32,91,Alto,Médio,Sim,4,66,Médio,Sim,3,Baixo,Alto,Público,Neutro,2,Não,Pós-Graduação,Perto,Feminino,75,Médio,Alta,2.0074103212664367
23,72,Alto,Baixo,Sim,6,92,Baixo,Sim,2,Alto,Médio,Público,Negativo,3,Não,Faculdade,Perto,Masculino,67,Médio,Média,0.5049415064154527
20,86,Médio,Médio,Não,6,97,Baixo,Sim,1,Baixo,Médio,Privado,Neutro,2,Não,Ensino Médio,Moderado,Masculino,67,Médio,Alta,0.0041185681317912485
20,95,Médio,Médio,Não,6,65,Alto,Sim,2,Baixo,Médio,Público,Neutro,3,Não,Faculdade,Perto,Feminino,70,Médio,Alta,0.0041185681317912485
6,76,Médio,Médio,Sim,8,63,Médio,Sim,5,Médio,Médio,Público,Neutro,3,Não,Faculdade,Perto,Masculino,64,Baixo,Média,-2.3330551438586284
24,63,Médio,Médio,Sim,8,85,Alto,Sim,1,Baixo,Médio,Privado,Positivo,3,Não,Ensino Médio,Longe,Feminino,65,Baixo,Média,0.6718824858433398
21,81,Médio,Médio,Sim,7,85,Médio,Sim,1,Baixo,Alto,Público,Negativo,3,Não,Pós-Graduação,Moderado,Masculino,68,Médio,Alta,0.17105954755967837
23,74,Alto,Alto,Não,7,76,Médio,Sim,1,Médio,Baixo,Público,Neutro,2,Não,Faculdade,Moderado,Feminino,67,Médio,Média,0.5049415064154527
16,87,Baixo,Médio,Sim,10,96,Médio,Não,1,Baixo,Alto,Público,Positivo,1,Não,Faculdade,Moderado,Masculino,66,Médio,Alta,-0.6636453495797573
18,98,Alto,Médio,Não,7,57,Baixo,Sim,0,Alto,Médio,Privado,Neutro,1,Não,Pós-Graduação,Moderado,Masculino,69,Médio,Alta,-0.329763390723983
18,79,Baixo,Alto,Não,4,74,Baixo,Sim,2,Baixo,Médio,Público,Negativo,1,Não,Ensino Médio,Perto,Feminino,64,Baixo,Média,-0.329763390723983
26,79,Médio,Alto,Sim,8,52,Alto,Sim,1,Médio,Médio,Público,Negativo,3,Sim,Pós-Graduação,Perto,Feminino,68,Médio,Média,1.005764444699114
18,86,Alto,Médio,Não,8,53,Baixo,Sim,5,Baixo,Alto,Privado,Negativo,3,Não,Ensino Médio,Perto,Masculino,68,Médio,Alta,-0.329763390723983
32,64,Baixo,Alto,Sim,9,53,Baixo,Não,1,Baixo,Médio,Privado,Positivo,3,Não,Faculdade,Perto,Feminino,65,Baixo,Média,2.0074103212664367
23,70,Médio,Médio,Sim,8,75,Médio,Sim,0,Alto,Médio,Público,Positivo,2,Não,Ensino Médio,Moderado,Masculino,65,Baixo,Média,0.5049415064154527
12,97,Baixo,Médio,Sim,6,79,Médio,Não,1,Médio,Médio,Público,Negativo,2,Não,Ensino Médio,Perto,Masculino,65,Baixo,Alta,-1.3314092672913058
19,87,Alto,Médio,Não,8,50,Baixo,Sim,0,Alto,Alto,Público,Neutro,2,Não,Ensino Médio,Perto,Feminino,67,Médio,Alta,-0.16282241129609587
16,61,Alto,Médio,Sim,7,82,Médio,Sim,2,Baixo,Médio,Público,Negativo,3,Não,Ensino Médio,Perto,Feminino,63,Baixo,Média,-0.6636453495797573
7,68,Alto,Médio,Não,9,74,Médio,Sim,1,Baixo,Alto,Público,Positivo,3,Não,Ensino Médio,Perto,Feminino,62,Baixo,Média,-2.1661141644307413
30,87,Alto,Médio,Sim,9,61,Alto,Sim,2,Médio,Alto,Privado,Neutro,4,Não,Ensino Médio,Moderado,Masculino,73,Médio,Alta,1.6735283624106625
24,91,Alto,Alto,Sim,7,51,Alto,Sim,2,Médio,Médio,Público,Neutro,3,Não,Ensino Médio,Moderado,Masculino,72,Médio,Alta,0.6718824858433398
23,94,Baixo,Médio,Não,8,58,Alto,Sim,5,Baixo,Baixo,Público,Neutro,6,Não,Ensino Médio,Perto,Feminino,71,Médio,Alta,0.5049415064154527
21,72,Médio,Médio,Não,9,80,Alto,Sim,3,Baixo,Médio,Público,Neutro,4,Não,Ensino Médio,Perto,Masculino,67,Médio,Média,0.17105954755967837
12,97,Médio,Baixo,Sim,7,83,Médio,Sim,0,Baixo,Médio,Público,Neutro,2,Não,Faculdade,Moderado,Masculino,66,Médio,Alta,-1.3314092672913058
17,82,Médio,Alto,Sim,10,82,Alto,Sim,1,Médio,Médio,Privado,Positivo,2,Não,Ensino Médio,Moderado,Masculino,68,Médio,Alta,-0.49670437015187013
25,88,Alto,Alto,Sim,9,58,Baixo,Sim,0,Baixo,Médio,Público,Negativo,4,Não,Pós-Graduação,Perto,Masculino,70,Médio,Alta,0.8388234652712269
14,84,Médio,Médio,Sim,6,96,Médio,Não,2,Baixo,Médio,Privado,Neutro,2,Não,Pós-Graduação,Longe,Masculino,66,Médio,Alta,-0.9975273084355315
5,65,Baixo,Alto,Não,7,71,Médio,Sim,0,Baixo,Médio,Privado,Negativo,2,Não,Faculdade,Longe,Masculino,56,Baixo,Média,-2.4999961232865155
19,99,Médio,Alto,Sim,8,88,Alto,Não,1,Baixo,Alto,Público,Positivo,3,Não,Ensino Médio,Longe,Feminino,71,Médio,Alta,-0.16282241129609587
19,65,Baixo,Alto,Não,10,58,Médio,Sim,2,Médio,Alto,Privado,Positivo,3,Não,Pós-Graduação,Moderado,Feminino,64,Baixo,Média,-0.16282241129609587
21,70,Médio,Médio,Não,8,74,Baixo,Sim,2,Médio,Médio,Público,Positivo,3,Não,Pós-Graduação,Longe,Masculino,65,Baixo,Média,0.17105954755967837
24,93,Médio,Médio,Sim,7,76,Alto,Sim,2,Baixo,Médio,Público,Neutro,1,Sim,Ensino Médio,Perto,Masculino,70,Médio,Alta,0.6718824858433398
24,85,Alto,Baixo,Sim,9,89,Médio,Sim,1,Baixo,Médio,Público,Positivo,2,Não,Pós-Graduação,Moderado,Masculino,70,Médio,Alta,0.6718824858433398
22,94,Baixo,Alto,Sim,7,81,Médio,Sim,2,Médio,Alto,Público,Neutro,4,Não,Ensino Médio,Longe,Masculino,71,Médio,Alta,0.3380005269875655
27,81,Alto,Alto,Sim,6,70,Médio,Sim,0,Baixo,Médio,Público,Positivo,5,Não,Ensino Médio,Longe,Feminino,70,Médio,Alta,1.1727054241270012
11,75,Baixo,Alto,Não,8,64,Médio,Sim,3,Baixo,Médio,Público,Neutro,3,Sim,Faculdade,Moderado,Feminino,62,Baixo,Média,-1.498350246719193
23,97,Médio,Médio,Sim,6,99,Baixo,Sim,1,Baixo,Médio,Privado,Positivo,3,Não,Ensino Médio,Perto,Feminino,72,Médio,Alta,0.5049415064154527
24,61,Médio,Médio,Não,10,64,Baixo,Sim,0,Baixo,Médio,Privado,Positivo,3,Não,Ensino Médio,Perto,Feminino,62,Baixo,Média,0.6718824858433398
13,94,Baixo,Médio,Sim,7,56,Alto,Sim,2,Baixo,Alto,Público,Neutro,4,Não,Faculdade,Perto,Masculino,67,Médio,Alta,-1.1644682878634187
11,69,Baixo,Médio,Sim,8,65,Baixo,Sim,0,Baixo,Médio,Público,Negativo,2,Não,Faculdade,Moderado,Masculino,58,Baixo,Média,-1.498350246719193
16,94,Baixo,Médio,Sim,6,66,Médio,Sim,3,Médio,Alto,Público,Negativo,4,Não,Faculdade,Perto,Feminino,69,Médio,Alta,-0.6636453495797573
16,66,Médio,Baixo,Não,9,56,Médio,Sim,0,Baixo,Alto,Privado,Positivo,4,Sim,Faculdade,Perto,Feminino,60,Baixo,Média,-0.6636453495797573
25,83,Alto,Alto,Sim,7,85,Alto,Sim,2,Baixo,Médio,Público,Negativo,4,Não,Faculdade,Perto,Masculino,72,Médio,Alta,0.8388234652712269
16,96,Médio,Médio,Não,7,81,Médio,Sim,0,Baixo,Baixo,Público,Negativo,3,Não,Ensino Médio,Moderado,Masculino,66,Médio,Alta,-0.6636453495797573
15,79,Médio,Alto,Sim,7,66,Médio,Sim,2,Baixo,Médio,Público,Positivo,3,Não,Faculdade,Longe,Feminino,66,Médio,Média,-0.8305863290076444
