,Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,faixa_nota
5141,23,76,Médio,Alto,Sim,8,98,Médio,Sim,0,Médio,Baixo,Público,Neutro,2,Não,Pós-Graduação,Moderado,Feminino,69,médio
5142,26,76,Baixo,Baixo,Sim,8,88,Baixo,Sim,2,Baixo,Baixo,Público,Positivo,4,Não,Ensino Médio,Perto,Masculino,66,médio
5143,18,72,Alto,Médio,Sim,8,69,Alto,Não,2,Alto,Médio,Público,Neutro,4,Sim,Ensino Médio,Longe,Feminino,64,médio
5144,25,78,Alto,Baixo,Sim,8,91,Médio,Sim,3,Baixo,Médio,Público,Negativo,4,Não,Ensino Médio,Perto,Masculino,69,médio
5145,21,70,Baixo,Médio,Não,6,61,Médio,Sim,1,Baixo,Médio,Público,Neutro,3,Não,Ensino Médio,Perto,Masculino,62,médio
5146,19,75,Médio,Alto,Sim,5,61,Alto,Sim,0,Médio,Médio,Público,Negativo,3,Não,Ensino Médio,Perto,Feminino,65,médio
5147,19,92,Médio,Médio,Sim,7,90,Médio,Sim,1,Baixo,Alto,Público,Positivo,2,Não,Ensino Médio,Perto,Feminino,70,médio
5148,24,93,Baixo,Alto,Sim,8,78,Médio,Sim,1,Alto,Médio,Público,Neutro,4,Não,Ensino Médio,Perto,Feminino,72,médio
5149,22,72,Médio,Médio,Não,5,78,Alto,Sim,1,Baixo,Alto,Público,Positivo,3,Não,Ensino Médio,Perto,Feminino,66,médio
5150,34,79,Alto,Baixo,Sim,7,79,Baixo,Sim,3,Médio,Alto,Privado,Negativo,2,Sim,Ensino Médio,Moderado,Masculino,70,médio
5151,15,95,Médio,Médio,Não,9,56,Médio,Não,3,Baixo,Alto,Público,Positivo,1,Não,Ensino Médio,Perto,Masculino,67,médio
5152,23,62,Alto,Alto,Sim,7,67,Baixo,Sim,1,Baixo,Médio,Público,Negativo,4,Não,Pós-Graduação,Moderado,Feminino,65,médio
5153,17,96,Médio,Baixo,Sim,9,79,Baixo,Não,3,Médio,Médio,Privado,Neutro,2,Não,Pós-Graduação,Moderado,Masculino,68,médio
5154,15,69,Baixo,Médio,Sim,9,62,Baixo,Sim,2,Médio,Alto,Público,Neutro,3,Não,Ensino Médio,Moderado,Masculino,62,médio
5155,20,87,Baixo,Médio,Sim,7,75,Alto,Sim,1,Baixo,Médio,Público,Negativo,3,Não,Pós-Graduação,Perto,Masculino,68,médio
5156,21,83,Alto,Médio,Não,6,78,Médio,Sim,2,Alto,Alto,Público,Positivo,3,Sim,Ensino Médio,Perto,Feminino,69,médio
5157,38,82,Médio,Baixo,Não,6,97,Baixo,Sim,2,Baixo,Médio,Privado,Negativo,3,Não,Faculdade,Perto,Masculino,72,médio
5158,19,94,Baixo,Médio,Não,7,62,Médio,Sim,0,Médio,Médio,Público,Negativo,3,Sim,Ensino Médio,Moderado,Masculino,65,médio
5159,13,64,Médio,Alto,Sim,5,72,Médio,Sim,2,Médio,Médio,Privado,Neutro,2,Não,Pós-Graduação,Moderado,Masculino,63,médio
5160,22,74,Alto,Alto,Sim,5,99,Médio,Sim,0,Baixo,Médio,Público,Neutro,2,Não,Faculdade,Perto,Feminino,68,médio
5161,8,82,Alto,Baixo,Não,4,59,Médio,Sim,1,Médio,Médio,Público,Neutro,2,Não,Faculdade,Perto,Masculino,62,médio
5162,19,92,Médio,Médio,Sim,7,89,Médio,Não,0,Baixo,Alto,Privado,Neutro,2,Não,Pós-Graduação,Perto,Masculino,69,médio
5163,20,69,Médio,Baixo,Não,10,59,Médio,Sim,2,Alto,Alto,Público,Positivo,4,Não,Ensino Médio,Perto,Feminino,65,médio
5164,25,92,Alto,Médio,Não,4,93,Alto,Sim,3,Alto,Médio,Público,Neutro,2,Não,Ensino Médio,Perto,Feminino,74,médio
5165,26,76,Alto,Baixo,Sim,7,74,Médio,Sim,4,Médio,Alto,Público,Positivo,3,Não,Ensino Médio,Moderado,Feminino,70,médio
5166,17,68,Médio,Baixo,Sim,7,99,Alto,Sim,2,Médio,Médio,Público,Positivo,3,Não,Ensino Médio,Perto,Feminino,65,médio
5167,19,90,Alto,Alto,Não,7,59,Baixo,Sim,3,Alto,Médio,Público,Neutro,3,Não,Faculdade,Moderado,Masculino,70,médio
5168,15,64,Baixo,Baixo,Sim,9,84,Baixo,Sim,0,Médio,Médio,Público,Neutro,3,Não,Faculdade,Longe,Masculino,59,baixo
5169,13,81,Baixo,Médio,Sim,6,85,Baixo,Sim,1,Baixo,Médio,Privado,Neutro,3,Não,Ensino Médio,Moderado,Masculino,63,médio
5170,22,63,Baixo,Alto,Sim,4,86,Baixo,Sim,0,Baixo,Alto,Público,Neutro,4,Não,Faculdade,Perto,Feminino,64,médio
5171,12,74,Baixo,Alto,Sim,6,55,Alto,Sim,0,Médio,Baixo,Público,Positivo,3,Não,Pós-Graduação,Perto,Masculino,63,médio
5172,18,84,Alto,Baixo,Não,6,64,Médio,Sim,2,Baixo,Alto,Público,Positivo,2,Não,Ensino Médio,Perto,Feminino,67,médio
5173,14,82,Médio,Médio,Sim,4,67,Médio,Sim,1,Alto,Médio,Público,Neutro,4,Não,Ensino Médio,Moderado,Feminino,65,médio
5174,23,76,Médio,Médio,Não,7,66,Médio,Sim,2,Médio,Médio,Público,Neutro,3,Não,Faculdade,Perto,Masculino,67,médio
5175,31,77,Alto,Médio,Não,5,84,Médio,Sim,2,Alto,Alto,Público,Positivo,5,Não,Ensino Médio,Perto,Masculino,73,médio
5176,12,69,Alto,Alto,Sim,7,53,Baixo,Sim,2,Baixo,Alto,Público,Neutro,3,Não,Faculdade,Perto,Masculino,64,médio
5177,9,78,Baixo,Alto,Não,6,87,Médio,Sim,0,Médio,Alto,Privado,Positivo,3,Não,Pós-Graduação,Perto,Masculino,65,médio
5178,19,98,Médio,Alto,Sim,5,76,Médio,Sim,2,Médio,Médio,Privado,Positivo,3,Não,Ensino Médio,Moderado,Masculino,72,médio
5179,20,94,Alto,Médio,Não,8,59,Alto,Sim,3,Médio,Médio,Público,Positivo,4,Não,Ensino Médio,Perto,Feminino,72,médio
5180,21,66,Alto,Médio,Não,7,61,Médio,Sim,2,Alto,Alto,Público,Neutro,2,Não,Faculdade,Perto,Masculino,66,médio
5181,17,61,Alto,Médio,Sim,7,55,Alto,Sim,1,Médio,Médio,Privado,Negativo,2,Sim,Faculdade,Perto,Masculino,62,médio
5182,19,97,Baixo,Médio,Não,8,73,Médio,Sim,2,Médio,Médio,Privado,Negativo,1,Não,Faculdade,Perto,Masculino,68,médio
5183,22,81,Médio,Baixo,Sim,7,80,Baixo,Sim,1,Médio,Médio,Público,Positivo,3,Não,Faculdade,Moderado,Feminino,67,médio
5184,26,82,Alto,Baixo,Não,7,79,Médio,Sim,1,Médio,Médio,Público,Positivo,2,Sim,Pós-Graduação,Perto,Feminino,69,médio
5185,8,91,Alto,Baixo,Não,6,98,Médio,Sim,1,Médio,Médio,Privado,Positivo,3,Não,Ensino Médio,Perto,Feminino,67,médio
5186,18,73,Médio,Médio,Não,5,65,Médio,Sim,1,Baixo,Alto,Público,Negativo,3,Não,Faculdade,Moderado,Feminino,63,médio
5187,21,79,Baixo,Médio,Sim,7,88,Baixo,Sim,0,Baixo,Médio,Privado,Negativo,4,Não,Ensino Médio,Moderado,Masculino,65,médio
5188,14,99,Alto,Médio,Não,6,86,Baixo,Sim,2,Alto,Alto,Privado,Negativo,4,Não,Faculdade,Perto,Masculino,71,médio
5189,30,87,Médio,Médio,Não,8,53,Baixo,Sim,1,Baixo,Alto,Privado,Neutro,1,Não,Pós-Graduação,Perto,Masculino,70,médio
5190,16,66,Médio,Médio,Sim,7,97,Médio,Sim,5,Baixo,Alto,Público,Positivo,3,Não,Pós-Graduação,Perto,Masculino,68,médio
5191,20,65,Médio,Médio,Sim,8,97,Alto,Sim,0,Baixo,Médio,Público,Negativo,3,Não,Faculdade,Perto,Feminino,65,médio
5192,23,68,Médio,Alto,Sim,6,70,Médio,Sim,4,Médio,Médio,Público,Positivo,2,Não,Ensino Médio,Perto,Masculino,68,médio
5193,16,91,Médio,Médio,Sim,5,71,Médio,Sim,2,Alto,Médio,Público,Negativo,3,Não,Faculdade,Perto,Masculino,69,médio
5194,9,72,Médio,Alto,Sim,10,91,Médio,Não,1,Alto,Médio,Público,Neutro,2,Não,Ensino Médio,Longe,Feminino,62,médio
5195,17,61,Baixo,Alto,Sim,7,75,Médio,Não,2,Médio,Alto,Público,Negativo,4,Não,Faculdade,Perto,Feminino,62,médio
5196,26,98,Alto,Baixo,Não,8,90,Baixo,Sim,1,Alto,Baixo,Público,Positivo,2,Sim,Pós-Graduação,Moderado,Feminino,72,médio
5197,18,67,Alto,Médio,Não,5,52,Alto,Sim,0,Médio,Médio,Privado,Neutro,4,Não,Pós-Graduação,Moderado,Masculino,64,médio
5198,15,60,Alto,Médio,Não,7,63,Baixo,Sim,0,Baixo,Alto,Público,Positivo,1,Sim,Ensino Médio,Longe,Feminino,58,baixo
5199,26,69,Alto,Médio,Não,9,55,Baixo,Sim,1,Baixo,Médio,Público,Neutro,3,Não,Faculdade,Perto,Masculino,66,médio
5200,18,69,Médio,Baixo,Sim,5,73,Baixo,Sim,1,Baixo,Alto,Público,Positivo,4,Não,Pós-Graduação,Moderado,Masculino,64,médio
5201,17,77,Médio,Alto,Sim,10,93,Baixo,Sim,3,Alto,Alto,Privado,Positivo,1,Não,Faculdade,Longe,Feminino,68,médio
5202,21,97,Baixo,Baixo,Não,7,78,Médio,Sim,0,Alto,Médio,Público,Neutro,3,Não,Pós-Graduação,Perto,Feminino,69,médio
5203,25,95,Baixo,Alto,Não,6,76,Médio,Sim,1,Baixo,Médio,Público,Positivo,5,Não,Ensino Médio,Perto,Masculino,71,médio
5204,34,78,Médio,Alto,Sim,8,68,Médio,Sim,1,Médio,Médio,Público,Negativo,2,Não,Faculdade,Perto,Masculino,71,médio
5205,25,76,Médio,Médio,Sim,9,53,Médio,Sim,0,Alto,Alto,Privado,Positivo,3,Não,Ensino Médio,Moderado,Masculino,67,médio
5206,27,82,Alto,Baixo,Sim,6,88,Médio,Sim,2,Alto,Alto,Privado,Neutro,3,Não,Ensino Médio,Perto,Masculino,71,médio
5207,17,70,Médio,Médio,Sim,6,79,Baixo,Sim,2,Médio,Médio,Público,Positivo,3,Não,Ensino Médio,Perto,Feminino,64,médio
5208,14,62,Médio,Médio,Sim,7,97,Alto,Sim,0,Médio,Médio,Público,Positivo,1,Não,Ensino Médio,Moderado,Masculino,62,médio
5209,20,98,Médio,Médio,Não,8,72,Médio,Sim,1,Alto,Médio,Público,Negativo,4,Não,Ensino Médio,Perto,Feminino,70,médio
5210,21,67,Baixo,Alto,Não,7,70,Baixo,Sim,2,Baixo,Médio,Privado,Negativo,2,Não,Pós-Graduação,Moderado,Feminino,63,médio
5211,14,68,Alto,Médio,Sim,8,99,Alto,Sim,0,Alto,Médio,Público,Positivo,3,Não,Ensino Médio,Perto,Feminino,66,médio
5212,19,79,Médio,Médio,Sim,8,57,Baixo,Sim,2,Baixo,Baixo,Público,Positivo,3,Não,Ensino Médio,Moderado,Masculino,65,médio
5213,22,80,Médio,Alto,Não,7,63,Médio,Sim,1,Alto,Médio,Público,Positivo,3,Não,Faculdade,Perto,Masculino,69,médio
5214,22,61,Alto,Baixo,Sim,6,74,Médio,Sim,1,Baixo,Médio,Público,Negativo,3,Não,Ensino Médio,Perto,Masculino,63,médio
5215,23,66,Médio,Médio,Não,7,76,Baixo,Sim,1,Alto,Médio,Público,Neutro,2,Não,Faculdade,Moderado,Masculino,64,médio
5216,22,75,Médio,Médio,Sim,10,77,Alto,Sim,2,Baixo,Baixo,Público,Neutro,2,Não,Ensino Médio,Perto,Masculino,66,médio
5217,17,87,Médio,Médio,Sim,7,61,Médio,Sim,4,Alto,Médio,Público,Negativo,3,Sim,Ensino Médio,Perto,Feminino,67,médio
5218,17,69,Alto,Alto,Sim,9,96,Médio,Sim,2,Baixo,Médio,Público,Negativo,3,Não,Faculdade,Longe,Masculino,66,médio
5219,13,77,Baixo,Alto,Não,6,85,Baixo,Sim,2,Baixo,Médio,Público,Neutro,4,Não,Pós-Graduação,Perto,Feminino,65,médio
5220,31,82,Alto,Médio,Sim,7,63,Médio,Não,2,Alto,Médio,Privado,Positivo,2,Não,Pós-Graduação,Moderado,Masculino,72,médio
5221,20,96,Alto,Médio,Sim,8,65,Alto,Sim,0,Médio,Baixo,Público,Neutro,2,Não,Ensino Médio,Perto,Feminino,70,médio
5222,19,73,Médio,Médio,Sim,9,94,Médio,Sim,1,Alto,Baixo,Público,Positivo,1,Não,Faculdade,Perto,Feminino,67,médio
5223,14,65,Médio,Alto,Não,9,69,Baixo,Sim,4,Médio,Médio,Público,Neutro,3,Não,Faculdade,Perto,Masculino,64,médio
5224,38,80,Alto,Médio,Não,5,78,Médio,Sim,1,Baixo,Médio,Público,Positivo,4,Não,Faculdade,Longe,Feminino,72,médio
5225,14,90,Médio,Médio,Sim,9,56,Médio,Sim,0,Baixo,Médio,Público,Neutro,4,Não,Ensino Médio,Perto,Feminino,65,médio
5226,17,64,Alto,Baixo,Sim,10,63,Médio,Sim,0,Alto,Médio,Público,Positivo,3,Não,Ensino Médio,Moderado,Feminino,62,médio
5227,22,77,Médio,Alto,Não,6,71,Alto,Sim,3,Baixo,Médio,Público,Negativo,4,Não,Ensino Médio,Longe,Feminino,67,médio
5228,24,61,Médio,Médio,Não,6,83,Alto,Sim,0,Médio,Médio,Público,Positivo,3,Sim,Ensino Médio,Perto,Masculino,64,médio
5229,26,61,Médio,Médio,Não,7,64,Baixo,Sim,0,Médio,Médio,Privado,Negativo,3,Não,Pós-Graduação,Perto,Masculino,63,médio
5230,31,79,Médio,Alto,Não,7,98,Médio,Sim,1,Médio,Alto,Público,Neutro,2,Não,Faculdade,Moderado,Masculino,72,médio
5231,23,72,Baixo,Médio,Não,6,61,Alto,Sim,1,Alto,Médio,Público,Positivo,5,Não,Ensino Médio,Perto,Masculino,66,médio
5232,14,94,Alto,Médio,Sim,5,89,Médio,Sim,0,Médio,Médio,Público,Positivo,1,Não,Pós-Graduação,Perto,Feminino,70,médio
5233,18,84,Médio,Baixo,Sim,9,68,Baixo,Sim,0,Médio,Alto,Privado,Negativo,2,Não,Pós-Graduação,Perto,Feminino,66,médio
5234,22,78,Alto,Alto,Não,6,92,Baixo,Sim,1,Alto,Alto,Público,Positivo,3,Não,Ensino Médio,Moderado,Masculino,70,médio
5235,32,76,Baixo,Baixo,Sim,6,96,Baixo,Sim,0,Baixo,Alto,Público,Neutro,2,Não,Ensino Médio,Moderado,Feminino,67,médio
5236,12,80,Médio,Médio,Sim,7,59,Alto,Sim,1,Baixo,Alto,Público,Positivo,2,Não,Ensino Médio,Perto,Feminino,64,médio
5237,27,62,Alto,Médio,Não,5,75,Médio,Sim,2,Médio,Alto,Público,Positivo,2,Não,Ensino Médio,Perto,Masculino,67,médio
5238,21,96,Alto,Alto,Sim,5,58,Médio,Sim,0,Alto,Alto,Público,Neutro,4,Não,Faculdade,Longe,Masculino,72,médio
5239,25,100,Alto,Baixo,Não,6,85,Baixo,Sim,1,Médio,Médio,Público,Positivo,3,Não,Ensino Médio,Perto,Masculino,72,médio
5240,19,67,Alto,Médio,Sim,8,92,Baixo,Sim,2,Alto,Médio,Público,Neutro,5,Não,Pós-Graduação,Moderado,Feminino,68,médio
5241,15,65,Médio,Médio,Sim,7,69,Médio,Sim,1,Alto,Médio,Público,Neutro,3,Não,Pós-Graduação,Perto,Feminino,64,médio
5242,25,66,Alto,Médio,Sim,4,70,Médio,Não,1,Alto,Médio,Público,Positivo,3,Não,Ensino Médio,Moderado,Masculino,66,médio
5243,24,86,Baixo,Alto,Não,9,60,Médio,Sim,0,Baixo,Alto,Privado,Positivo,3,Não,Faculdade,Longe,Masculino,68,médio
5244,26,86,Baixo,Baixo,Não,8,65,Baixo,Sim,0,Baixo,Alto,Público,Neutro,4,Não,Ensino Médio,Perto,Feminino,66,médio
5245,20,94,Baixo,Alto,Sim,7,66,Alto,Sim,1,Baixo,Alto,Privado,Positivo,1,Não,Ensino Médio,Perto,Feminino,70,médio
5246,16,90,Alto,Alto,Sim,7,58,Alto,Sim,1,Baixo,Médio,Público,Neutro,4,Não,Pós-Graduação,Perto,Feminino,70,médio
5247,11,78,Baixo,Alto,Sim,8,65,Médio,Sim,0,Médio,Médio,Privado,Neutro,2,Não,Ensino Médio,Perto,Feminino,62,médio
5248,25,85,Baixo,Médio,Sim,10,95,Médio,Sim,0,Médio,Baixo,Público,Positivo,1,Não,Faculdade,Perto,Masculino,69,médio
5249,23,88,Médio,Médio,Sim,8,66,Baixo,Sim,2,Médio,Alto,Privado,Positivo,2,Não,Faculdade,Moderado,Masculino,69,médio
5250,14,81,Médio,Médio,Sim,7,64,Médio,Sim,2,Médio,Médio,Público,Positivo,4,Sim,Faculdade,Perto,Masculino,66,médio
5251,17,79,Alto,Alto,Não,5,69,Médio,Sim,4,Baixo,Médio,Público,Negativo,3,Não,Pós-Graduação,Perto,Feminino,68,médio
5252,17,86,Médio,Alto,Não,7,98,Médio,Sim,2,Baixo,Alto,Público,Positivo,5,Não,Pós-Graduação,Moderado,Masculino,71,médio
5253,11,82,Médio,Médio,Sim,8,88,Médio,Não,1,Baixo,Médio,Privado,Negativo,2,Não,Pós-Graduação,Moderado,Feminino,64,médio
5254,15,86,Baixo,Alto,Não,7,60,Médio,Sim,2,Médio,Médio,Público,Positivo,3,Não,Faculdade,Perto,Masculino,67,médio
5255,13,85,Médio,Alto,Sim,6,88,Médio,Sim,2,Médio,Alto,Público,Positivo,3,Não,Ensino Médio,Moderado,Feminino,68,médio
5256,18,89,Baixo,Alto,Sim,8,88,Baixo,Sim,0,Alto,Médio,Público,Negativo,1,Não,Ensino Médio,Moderado,Masculino,67,médio
5257,16,86,Médio,Médio,Não,6,98,Alto,Sim,1,Baixo,Médio,Público,Neutro,3,Não,Pós-Graduação,Perto,Masculino,68,médio
5258,10,81,Médio,Alto,Sim,8,95,Médio,Sim,5,Baixo,Alto,Público,Positivo,3,Não,Ensino Médio,Perto,Feminino,69,médio
5259,32,87,Médio,Alto,Sim,6,55,Médio,Sim,0,Baixo,Alto,Público,Neutro,3,Não,Ensino Médio,Perto,Masculino,71,médio
5260,28,78,Alto,Baixo,Sim,4,73,Baixo,Não,3,Baixo,Médio,Privado,Positivo,4,Não,Ensino Médio,Moderado,Feminino,68,médio
5261,15,70,Alto,Alto,Não,6,85,Alto,Sim,0,Baixo,Médio,Privado,Positivo,2,Não,Faculdade,Moderado,Masculino,65,médio
5262,22,60,Baixo,Médio,Não,7,99,Médio,Sim,1,Baixo,Alto,Público,Neutro,3,Não,Faculdade,Moderado,Masculino,63,médio
5263,23,82,Baixo,Médio,Sim,8,54,Médio,Sim,0,Médio,Alto,Público,Negativo,1,Não,Ensino Médio,Perto,Feminino,65,médio
5264,27,84,Alto,Alto,Não,8,68,Baixo,Sim,3,Baixo,Alto,Privado,Positivo,2,Sim,Pós-Graduação,Perto,Feminino,72,médio
5265,15,99,Baixo,Médio,Sim,5,75,Baixo,Sim,2,Médio,Baixo,Público,Neutro,1,Não,Faculdade,Moderado,Masculino,67,médio
5266,27,74,Médio,Alto,Não,7,71,Médio,Sim,1,Médio,Médio,Público,Positivo,3,Não,Ensino Médio,Perto,Feminino,69,médio
5267,17,76,Médio,Médio,Não,6,73,Médio,Sim,3,Baixo,Alto,Privado,Neutro,3,Não,Pós-Graduação,Perto,Masculino,67,médio
5268,12,68,Alto,Médio,Sim,6,68,Baixo,Sim,2,Médio,Médio,Público,Positivo,4,Não,Faculdade,Perto,Masculino,64,médio
5269,24,63,Médio,Baixo,Não,6,99,Baixo,Não,0,Baixo,Médio,Público,Positivo,3,Não,Ensino Médio,Moderado,Feminino,62,médio
5270,28,91,Baixo,Médio,Não,7,90,Médio,Sim,2,Alto,Baixo,Privado,Neutro,3,Não,Ensino Médio,Perto,Masculino,71,médio
5271,36,70,Baixo,Alto,Não,10,87,Médio,Sim,2,Baixo,Médio,Público,Positivo,3,Não,Ensino Médio,Perto,Masculino,70,médio
5272,13,84,Baixo,Médio,Não,10,71,Baixo,Sim,1,Médio,Alto,Público,Neutro,3,Não,Faculdade,Moderado,Masculino,64,médio
5273,24,88,Médio,Médio,Sim,6,94,Médio,Sim,0,Baixo,Médio,Privado,Negativo,2,Não,Pós-Graduação,Moderado,Masculino,69,médio
5274,18,79,Médio,Médio,Sim,7,55,Médio,Sim,1,Baixo,Alto,Público,Positivo,3,Não,Ensino Médio,Moderado,Feminino,65,médio
5275,25,95,Alto,Alto,Sim,7,57,Médio,Sim,2,Alto,Médio,Privado,Negativo,2,Não,Faculdade,Moderado,Feminino,73,médio
5276,11,78,Médio,Baixo,Sim,7,98,Baixo,Sim,2,Médio,Médio,Público,Neutro,3,Não,Ensino Médio,Perto,Feminino,64,médio
5277,12,71,Médio,Alto,Sim,8,78,Baixo,Sim,2,Médio,Médio,Público,Negativo,2,Não,Pós-Graduação,Perto,Feminino,64,médio
5278,15,96,Médio,Médio,Sim,7,58,Médio,Sim,3,Médio,Médio,Público,Neutro,4,Não,Pós-Graduação,Moderado,Masculino,70,médio
5279,20,94,Baixo,Baixo,Sim,6,97,Baixo,Sim,2,Médio,Médio,Público,Positivo,5,Não,Faculdade,Perto,Masculino,70,médio
5280,16,67,Alto,Alto,Não,9,99,Médio,Sim,2,Médio,Médio,Público,Neutro,2,Sim,Ensino Médio,Moderado,Masculino,64,médio
5281,24,61,Baixo,Médio,Não,5,94,Médio,Sim,3,Médio,Alto,Privado,Neutro,2,Sim,Faculdade,Moderado,Feminino,64,médio
5282,26,64,Médio,Médio,Sim,7,62,Alto,Sim,3,Médio,Alto,Privado,Negativo,2,Não,Ensino Médio,Perto,Masculino,66,médio
5283,24,71,Baixo,Alto,Sim,5,64,Médio,Sim,1,Médio,Médio,Público,Neutro,3,Não,Faculdade,Perto,Masculino,66,médio
5284,30,99,Médio,Médio,Sim,5,70,Baixo,Sim,2,Médio,Médio,Público,Neutro,4,Não,Ensino Médio,Perto,Feminino,74,médio
5285,22,82,Alto,Alto,Não,8,79,Médio,Não,2,Médio,Médio,Público,Negativo,1,Não,Faculdade,Perto,Feminino,69,médio
5286,13,75,Baixo,Alto,Sim,6,100,Alto,Sim,1,Médio,Médio,Público,Positivo,3,Não,Pós-Graduação,Perto,Masculino,67,médio
5287,28,96,Médio,Médio,Não,4,98,Alto,Sim,5,Baixo,Médio,Público,Neutro,5,Sim,Ensino Médio,Longe,Masculino,73,médio
5288,16,78,Baixo,Médio,Não,6,96,Alto,Sim,0,Médio,Médio,Público,Positivo,1,Não,Pós-Graduação,Perto,Feminino,66,médio
5289,25,73,Alto,Médio,Não,6,54,Alto,Sim,2,Médio,Médio,Público,Neutro,4,Não,Ensino Médio,Moderado,Feminino,67,médio
5290,29,98,Médio,Alto,Sim,5,88,Baixo,Sim,3,Baixo,Médio,Público,Neutro,2,Não,Faculdade,Perto,Masculino,75,médio
5291,23,94,Médio,Alto,Sim,8,94,Baixo,Sim,2,Médio,Alto,Público,Positivo,2,Não,Ensino Médio,Perto,Masculino,73,médio
5292,11,94,Médio,Médio,Não,5,67,Médio,Sim,2,Alto,Médio,Público,Neutro,5,Não,Ensino Médio,Perto,Feminino,67,médio
5293,14,80,Alto,Baixo,Sim,6,61,Médio,Sim,0,Médio,Alto,Público,Neutro,4,Não,Faculdade,Moderado,Feminino,65,médio
5294,28,92,Médio,Médio,Sim,7,87,Baixo,Sim,1,Baixo,Baixo,Público,Positivo,1,Não,Ensino Médio,Perto,Feminino,71,médio
5295,19,67,Médio,Médio,Sim,6,55,Baixo,Sim,1,Médio,Médio,Público,Neutro,4,Não,Ensino Médio,Perto,Masculino,63,médio
5296,20,83,Médio,Baixo,Sim,6,97,Alto,Sim,2,Baixo,Alto,Público,Neutro,4,Não,Ensino Médio,Moderado,Feminino,68,médio
5297,25,99,Médio,Alto,Não,6,58,Alto,Sim,0,Médio,Médio,Privado,Positivo,4,Não,Ensino Médio,Perto,Masculino,72,médio
5298,24,72,Baixo,Alto,Sim,5,73,Baixo,Sim,2,Médio,Alto,Público,Positivo,2,Não,Ensino Médio,Perto,Masculino,67,médio
5299,22,92,Médio,Alto,Não,6,99,Baixo,Sim,1,Médio,Médio,Público,Negativo,4,Não,Faculdade,Perto,Feminino,71,médio
5300,19,80,Baixo,Baixo,Não,8,99,Alto,Sim,1,Baixo,Médio,Público,Positivo,4,Não,Pós-Graduação,Perto,Masculino,67,médio
5301,18,62,Médio,Alto,Sim,6,89,Médio,Sim,0,Alto,Alto,Privado,Positivo,3,Não,Pós-Graduação,Perto,Feminino,66,médio
5302,25,91,Médio,Alto,Não,7,92,Médio,Sim,3,Baixo,Médio,Público,Negativo,5,Não,Ensino Médio,Perto,Masculino,72,médio
5303,23,67,Baixo,Baixo,Não,9,98,Médio,Sim,2,Baixo,Alto,Público,Negativo,0,Não,Faculdade,Perto,Feminino,64,médio
5304,18,85,Médio,Médio,Não,8,96,Médio,Sim,0,Alto,Alto,Público,Negativo,3,Não,Faculdade,Moderado,Masculino,68,médio
5305,26,63,Alto,Alto,Não,5,81,Médio,Sim,0,Baixo,Médio,Público,Negativo,2,Não,Ensino Médio,Moderado,Feminino,65,médio
5306,19,98,Médio,Alto,Sim,8,87,Alto,Sim,1,Médio,Médio,Privado,Positivo,4,Não,Pós-Graduação,Moderado,Masculino,74,médio
5307,15,72,Médio,Baixo,Sim,9,80,Médio,Sim,4,Médio,Alto,Privado,Neutro,4,Não,Faculdade,Moderado,Feminino,65,médio
5308,15,69,Alto,Baixo,Sim,6,75,Médio,Não,2,Baixo,Alto,Público,Positivo,2,Não,Ensino Médio,Perto,Feminino,63,médio
5309,14,65,Médio,Médio,Sim,5,94,Médio,Sim,5,Baixo,Médio,Privado,Negativo,3,Não,Pós-Graduação,Moderado,Masculino,65,médio
5310,18,98,Baixo,Alto,Sim,6,87,Médio,Sim,0,Médio,Médio,Público,Neutro,1,Não,Ensino Médio,Perto,Masculino,70,médio
5311,27,88,Médio,Alto,Sim,7,93,Médio,Sim,0,Baixo,Médio,Público,Neutro,4,Não,Ensino Médio,Moderado,Masculino,71,médio
5312,15,90,Médio,Médio,Sim,8,55,Médio,Sim,1,Baixo,Médio,Público,Neutro,1,Não,Faculdade,Perto,Feminino,66,médio
5313,21,80,Médio,Médio,Sim,6,79,Baixo,Sim,2,Médio,Alto,Público,Positivo,3,Não,Faculdade,Perto,Masculino,69,médio
5314,16,79,Médio,Alto,Sim,4,66,Alto,Sim,2,Médio,Médio,Público,Neutro,2,Não,Faculdade,Moderado,Masculino,67,médio
5315,18,64,Médio,Alto,Sim,5,76,Baixo,Sim,1,Baixo,Médio,Público,Positivo,4,Não,Ensino Médio,Moderado,Masculino,64,médio
5316,11,82,Alto,Alto,Não,8,81,Alto,Sim,2,Baixo,Alto,Público,Positivo,2,Não,Ensino Médio,Moderado,Feminino,67,médio
5317,19,70,Médio,Alto,Sim,10,92,Médio,Sim,1,Baixo,Alto,Público,Positivo,4,Não,Ensino Médio,Perto,Masculino,67,médio
5318,19,99,Alto,Médio,Não,7,52,Médio,Sim,1,Médio,Médio,Público,Neutro,4,Não,Ensino Médio,Perto,Masculino,70,médio
5319,23,92,Alto,Alto,Não,9,58,Médio,Sim,2,Baixo,Médio,Privado,Neutro,1,Não,Pós-Graduação,Perto,Feminino,71,médio
